Customer/Project,Sl. No.,Drawing Number,Rev. No.,Description,Amd. Code,ELSN,EL Date,Despatch Status,Despatch Date,Unit,Remarks
1834,1172,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1173,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1174,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1175,1-35-140-06373,7, BOX COLUMN MFG.& WELD DETAIL,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1176,0-35-110-08605,14, WPI COLUMN MFG.& WELD DETAILS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1177,1-35-140-06373,7, BOX COLUMN MFG.& WELD DETAIL,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1178,0-35-110-08605,14, WPI COLUMN MFG.& WELD DETAILS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1179,1-35-140-06373,7, BOX COLUMN MFG.& WELD DETAIL,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1180,0-35-110-08605,14, WPI COLUMN MFG.& WELD DETAILS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1181,0-35-153-32501,2, S5R:3P-101,R ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1182,1-35-140-06373,7, BOX COLUMN MFG.& WELD DETAIL,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1183,0-35-110-08605,14, WPI COLUMN MFG.& WELD DETAILS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1184,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1185,0-35-154-32525,4, S5R:4P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1186,0-35-154-32527,3, S6R:4P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1187,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1188,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1189,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1190,1-35-140-06373,7, BOX COLUMN MFG.& WELD DETAIL,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1191,0-35-155-32725,2, S2R:5P-102#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1192,0-35-156-32757,2, S6R:6P-101#2,R ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1193,0-35-158-32805,2, S6R:8P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1194,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1195,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1196,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1197,0-35-186-32853,2, S12R:6P-101#2,R ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1198,0-35-187-32861,2, S8R:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1199,0-35-187-32863,2, S9L:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1200,0-35-187-32865,2, S9R:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1201,0-35-187-32867,2, S10L:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1202,0-35-187-32871,2, S11L:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1203,0-35-187-32873,2, S11R:7P-101#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1204,0-35-211-34203,0, TRANSPORTION AID STRUCTURE ARRANGEMENT FOR CELLING GIRDER OF 6.0M HEIGHT,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,  Revised to 1 Drawing has been Revised to Rev. No.1 !! Revised prints will be issued in the next Erection List !!
1834,1205,0-35-211-34208,0, CG1_LE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1206,0-35-211-34209,0, CG1_MID-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1207,0-35-211-34210,0, CG1_RE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1208,0-35-211-34211,0, CG2_LE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1209,0-35-211-34212,0, CG2_MID-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1210,0-35-211-34213,0, CG2_RE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1211,0-35-211-34214,0, CG3_LE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1212,0-35-211-34215,0, CG3_MID-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1213,0-35-211-34216,0, CG3_RE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1214,0-35-211-34217,0, CG4_LE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1215,0-35-211-34218,0, CG4_MID-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1216,0-35-211-34219,0, CG4_RE-1 # 3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1217,0-35-211-34203,0, TRANSPORTION AID STRUCTURE ARRANGEMENT FOR CELLING GIRDER OF 6.0M HEIGHT,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,  Revised to 1 Drawing has been Revised to Rev. No.1 !! Revised prints will be issued in the next Erection List !!
1834,1218,0-35-212-34236,0, CG5_LE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1219,0-35-212-34237,0, CG5_MID-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1220,0-35-212-34238,0, CG5_RE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1221,0-35-212-34239,0, CG6_LE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1222,0-35-212-34240,0, CG6_MID-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1223,0-35-212-34241,0, CG6_RE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1224,0-35-212-34242,0, CG7_LE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1225,0-35-212-34243,0, CG7_MID-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1226,0-35-212-34244,0, CG7_RE-1#3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1227,0-35-213-34057,0, CEILING ASSEMBLY- WELDED BEAMS-1ST PASS- SECTION VIEWS#1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1228,0-35-213-34058,0, CEILING ASSEMBLY- WELDED BEAMS-1ST PASS- SECTION VIEWS#2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1229,0-35-214-34094,0, CEILING ASSEMBLY- WELDED BEAMS-2ND PASS- SECTION VIEWS#1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1230,0-35-214-34095,0, CEILING ASSEMBLY- WELDED BEAMS-2ND PASS- SECTION VIEWS#2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1231,0-35-221-34131,1, CEILING ASSEMBLY- PPSL BEAMS-1ST PASS- SECTION VIEWS#1,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,  Revised to 2 Drawing has been Revised to Rev. No.2 !! Revised prints will be issued in the next Erection List !!
1834,1232,0-35-221-34132,1, CEILING ASSEMBLY- PPSL BEAMS-1ST PASS- SECTION VIEWS#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,  Revised to 2 Drawing has been Revised to Rev. No.2 !! Revised prints will be issued in the next Erection List !!
1834,1233,0-35-221-34133,1, CEILING ASSEMBLY- PPSL BEAMS-1ST PASS- SECTION VIEWS#3,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,  Revised to 2 Drawing has been Revised to Rev. No.2 !! Revised prints will be issued in the next Erection List !!
1834,1234,0-35-221-34315,1, PLAN AT ELEV. 102.440 M (T.O.S),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1235,0-35-221-34315,1, PLAN AT ELEV. 102.440 M (T.O.S),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1236,0-35-222-34163,1, CEILING ASSEMBLY- PPSL BEAMS-2ND- SECTION VIEWS#1,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1237,0-35-222-34164,1, CEILING ASSEMBLY- PPSL BEAMS-2ND- SECTION VIEWS#2,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1238,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1239,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1240,0-35-322-33325,2, PLAN AT MBL-2 - SECOND PASS - LHS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1241,0-35-322-33326,2, PLAN AT MBL-2 - SECOND PASS - RHS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1242,0-36-341-28826,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1243,0-36-341-28827,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1244,0-36-341-28828,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1245,0-36-341-28829,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1246,0-36-341-28838,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1247,0-36-341-28826,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1248,0-36-341-28827,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1249,0-36-341-28828,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1250,0-36-341-28829,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1251,0-36-341-28838,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1252,0-35-371-33696,1, EL 88.06 RHS REAR,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1253,0-35-371-33698,1, EL 88.06 LHS REAR,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1254,0-35-371-33696,1, EL 88.06 RHS REAR,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1255,0-35-371-33698,1, EL 88.06 LHS REAR,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1256,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1257,0-35-442-32964,1, TIER-2 ELEVATION AT GRID D AND E,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1258,0-35-442-32966,1, TIER-2 ELEVATION AT GRID H AND J,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1259,0-35-442-32969,1, TIER-2 ELEVATION AT GRID 106 AND 107,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1260,0-35-444-33355,2, ASSEMBLY B.O.M.,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1261,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1262,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1263,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1264,0-35-442-32964,1, TIER-2 ELEVATION AT GRID D AND E,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1265,0-35-442-32966,1, TIER-2 ELEVATION AT GRID H AND J,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1266,0-35-442-32969,1, TIER-2 ELEVATION AT GRID 106 AND 107,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1267,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1268,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1269,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1270,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1271,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1272,0-35-442-32964,1, TIER-2 ELEVATION AT GRID D AND E,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1273,0-35-442-32966,1, TIER-2 ELEVATION AT GRID H AND J,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1274,0-35-442-32969,1, TIER-2 ELEVATION AT GRID 106 AND 107,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1275,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1276,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1277,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1278,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1279,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1280,0-35-442-32964,1, TIER-2 ELEVATION AT GRID D AND E,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1281,0-35-442-32966,1, TIER-2 ELEVATION AT GRID H AND J,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1282,0-35-442-32969,1, TIER-2 ELEVATION AT GRID 106 AND 107,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1283,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1284,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1285,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1286,0-35-524-33351,2, ASSEMBLY OF B.O.M,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1287,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1288,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1289,0-35-442-32964,1, TIER-2 ELEVATION AT GRID D AND E,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1290,0-35-442-32966,1, TIER-2 ELEVATION AT GRID H AND J,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1291,0-35-442-32969,1, TIER-2 ELEVATION AT GRID 106 AND 107,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1292,0-35-514-33327,1," FRAMES ALONG GRIDS 102.5,102.8,103,108, 108.2 & 108.5 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1293,0-35-514-33328,1," FRAMES ALONG GRIDS 104, 105, 106 & 107 - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1294,0-35-514-33330,1," FRAMES ALONG GRIDS F, F.6, G, H & J - TIER 4",C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1295,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1296,2-35-724-62589,2, BOLT TABLE - 35PG : TIER - 4,R ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1297,0-36-315-30494,0, MARKING OF BEAM & BRACING PLAN AT EL(+)2.160M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1298,0-36-315-30495,0, MARKING OF BEAM & BRACING PLAN AT EL(+)4.260M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1299,0-36-315-30496,0, MARKING OF BEAM & BRACING PLAN AT EL( )7.460M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1300,0-36-315-30497,0, MARKING OF BEAMS PLAN AT EL(+)7M & BENCHES FROM 7.5M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1301,0-36-315-30498,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1302,0-36-315-30499,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1303,0-36-315-30500,0, ASSEMBLY BOM SHEET-3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1304,0-36-315-30501,0, ASSEMBLY BOM SHEET-4,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1305,0-36-315-30502,0, ASSEMBLY BOM SHEET-5,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1306,0-36-315-30503,0, ASSEMBLY BOM SHEET-6,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1307,0-36-315-30504,0, ASSEMBLY BOM SHEET-7,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1308,0-36-316-30531,0, MARKING OF BEAM & BRACING PLAN AT EL( )11.960M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1309,0-36-316-30532,0, MARKING PLAN AT EL( )14.960M,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1310,0-36-316-30533,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1311,0-36-316-30534,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1312,0-35-322-33325,2, PLAN AT MBL-2 - SECOND PASS - LHS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1313,0-35-322-33326,2, PLAN AT MBL-2 - SECOND PASS - RHS,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1314,0-36-325-30450,0, MARKING OF BEAM & BRACING PLAN AT EL(+)17.960M (PHASE-36325),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1315,0-36-325-30451,1, MARKING OF BEAM & BRACING PLAN AT EL( )17.960M-2 (PHASE-36325),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1316,0-36-325-30452,0, MARKING OF BEAM & BRACING PLAN AT EL(+)20.460M (PHASE-36325),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1317,0-36-325-30454,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1318,0-36-325-30455,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1319,0-36-325-30456,0, ASSEMBLY BOM SHEET-3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1320,0-36-325-30457,0, ASSEMBLY BOM SHEET-4,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1321,0-36-325-30458,0, ASSEMBLY BOM SHEET-5,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1322,0-36-325-30459,0, ASSEMBLY BOM SHEET-6,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1323,0-36-326-30565,0, MARKING OF BEAM & BRACING PLAN AT EL(+)24.060M (PHASE-36326),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1324,0-36-326-30566,0," MARKING OF BEAM & BRACING PLAN AT EL(+)21.460M,21.960 & 22.160M.",A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1325,0-36-326-30567,0, MARKING OF BEAM & BRACING PLAN AT EL(+) 25.860M. (PHASE-36326),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1326,0-36-326-30568,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1327,0-36-326-30569,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1328,0-36-326-30570,0, ASSEMBLY BOM SHEET-3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1329,0-36-326-30571,0, ASSEMBLY BOM SHEET-4,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1330,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1331,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1332,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1333,0-36-336-30594,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1334,0-36-336-30595,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1335,0-36-336-30596,0, ASSEMBLY BOM SHEET-3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1336,0-36-337-30490,0, MARKING OF BEAM & BRACING PLAN AT EL( )29.460M & 26.760M. (PHASE-36337),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1337,0-36-337-30491,0, ASSEMBLY BOM SHEET-1,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1338,0-36-337-30492,0, ASSEMBLY BOM SHEET-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1339,0-36-337-30493,0, ASSEMBLY BOM SHEET-3,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1340,0-36-337-30861,0, MARKING OF BEAM & BRACING PLAN AT EL( )29.460M & 26.760M-2,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1341,0-36-337-30862,0, ASSEMBLY BOM SHEET-4,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1342,0-36-341-28826,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1343,0-36-341-28827,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1344,0-36-341-28828,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1345,0-36-341-28829,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1346,0-36-341-28838,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1347,0-36-341-30349,1, BENCH AT EL 60.160M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1348,0-36-341-28826,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1349,0-36-341-28827,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1350,0-36-341-28828,1, PLATFORM AT EL 58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1351,0-36-341-28829,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1352,0-36-341-28838,0, PLATFORM AT EL+58.760M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1353,0-36-341-30349,1, BENCH AT EL 60.160M TOS,A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1354,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1355,0-36-343-30405,0, ASSEMBLY BOM (SHT-2),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1356,0-36-343-30408,0, ASSEMBLY BOM (SHT-5),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1357,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1358,0-36-344-30329,1, ASSEMBLY BOM (SHT-2),C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1359,0-36-344-30331,1, ASSEMBLY BOM (SHT-4),C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1360,0-35-110-16890,10, MFG & WELD DETAILS OF WBOX COLUMN,C ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1361,0-36-345-30894,0, ASSEMBLY BOM (SHT-1),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1362,0-36-345-30895,0, ASSEMBLY BOM (SHT-2),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1363,0-36-345-30896,0, ASSEMBLY BOM (SHT-3),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1364,0-36-345-30898,0, ASSEMBLY BOM (SHT-5),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1365,0-36-345-30899,0, ASSEMBLY BOM (SHT-6),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
1834,1366,0-36-345-30900,0, ASSEMBLY BOM (SHT-7),A ,7 ,2025-01-28,Y ,2025-02-18,TP ,
